Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
71,68,36,180,0.2242370836507792,5.886243032329989,299,2,2,2,0.005187235218129212,3.764325529542921,299,2,2,2,0.005187235218129212,3.764325529542921,299
72,178,13,204,0.24847777644575098,5.3589966555183945,299,2,2,2,0.06728849254702249,3.810189520624303,299,2,2,2,0.06728849254702249,3.810189520624303,299
73,49,21,233,0.13497730198591248,5.312396878483835,299,2,2,2,0.0055630549942441865,4.125373467112597,299,2,2,2,0.0055630549942441865,4.125373467112597,299
74,77,57,221,0.046492801037664316,5.770702341137124,299,2,2,2,0.00026263349975645043,4.367045707915273,299,2,2,2,0.00026263349975645043,4.367045707915273,299
75,57,29,74,0.06536549081582851,5.306845039018952,299,2,2,2,0.08307741233219161,3.2949609810479377,299,2,2,2,0.08307741233219161,3.2949609810479377,299
76,147,63,217,0.021419122147799518,5.609966555183947,299,2,2,2,0.012445807723977733,5.273868450390189,299,2,2,2,0.012445807723977733,5.273868450390189,299
77,152,83,254,0.3065254246261411,5.437146042363434,299,2,2,2,0.0002454437767878068,3.393266443701226,299,2,2,2,0.0002454437767878068,3.393266443701226,299
78,128,14,203,0.4529269496471753,6.0434336677814935,299,2,2,2,0.015260316721146491,4.764191750278707,299,2,2,2,0.015260316721146491,4.764191750278707,299
79,34,84,223,0.15818448293266907,5.517257525083612,299,2,2,2,0.13920645228060713,4.191036789297659,299,2,2,2,0.13920645228060713,4.191036789297659,299
80,123,102,251,0.2328871625330472,5.1464882943143815,299,2,2,2,0.06082817436227741,5.666845039018952,299,2,2,2,0.06082817436227741,5.666845039018952,299
81,163,11,218,0.08312335970152053,5.314113712374582,299,2,2,2,0.10490683018642517,3.4442809364548497,299,2,2,2,0.10490683018642517,3.4442809364548497,299
82,125,64,233,0.05571991010012398,5.232084726867336,299,2,2,2,2.31189497088919e-05,3.440691192865106,299,2,2,2,2.31189497088919e-05,3.440691192865106,299
83,52,25,68,0.18357287042720993,5.786755852842809,299,2,2,2,0.020758597543778293,3.955942028985507,299,2,2,2,0.020758597543778293,3.955942028985507,299
84,172,20,212,0.17532505052800595,5.621382385730212,299,2,2,2,0.10275532809258364,3.5740022296544036,299,2,2,2,0.10275532809258364,3.5740022296544036,299
85,148,23,242,0.06270669950753174,6.402408026755853,299,2,2,2,0.0070684663231048534,3.445217391304348,299,2,2,2,0.0070684663231048534,3.445217391304348,299
86,153,26,204,0.08296180402232481,6.253288740245262,299,2,2,2,0.14803523706812974,5.009676700111482,299,2,2,2,0.14803523706812974,5.009676700111482,299
87,62,39,222,0.0280066020918544,6.040423634336678,299,2,2,2,0.001334658811964685,5.271661092530658,299,2,2,2,0.001334658811964685,5.271661092530658,299
88,54,24,67,0.11344708218824763,5.638283166109253,299,2,2,2,0.01484437747419538,3.813578595317726,299,2,2,2,0.01484437747419538,3.813578595317726,299
89,17,14,41,0.2576105727017034,5.235518394648829,299,2,2,2,0.07643711424996702,4.012329988851728,299,2,2,2,0.07643711424996702,4.012329988851728,299
90,53,13,193,0.24605605986500345,6.006265328874025,299,2,2,2,0.14334133560297424,4.732931995540691,299,2,2,2,0.14334133560297424,4.732931995540691,299
91,123,58,225,0.5526599053026077,6.457770345596432,299,2,2,2,0.008363157516407094,5.422720178372352,299,2,2,2,0.008363157516407094,5.422720178372352,299
92,67,30,163,0.09886415830502684,6.339197324414716,299,2,2,2,0.05055330207121601,4.7215384615384615,299,2,2,2,0.05055330207121601,4.7215384615384615,299
93,77,8,116,0.12000781126649136,5.2903232998885175,299,2,2,2,0.023503478469766553,4.898060200668897,299,2,2,2,0.023503478469766553,4.898060200668897,299
94,96,72,213,0.022862618856058232,5.6119955406911926,299,2,2,2,0.06617922549328106,3.8342251950947603,299,2,2,2,0.06617922549328106,3.8342251950947603,299
95,148,59,230,0.13525273917184266,5.470769230769231,299,2,2,2,0.08251069885074354,3.9726644370122632,299,2,2,2,0.08251069885074354,3.9726644370122632,299
96,52,16,61,0.015959245621468457,5.453333333333333,299,2,2,2,0.0008217195855560169,3.7041248606466,299,2,2,2,0.0008217195855560169,3.7041248606466,299
97,117,44,154,0.13392018314549803,5.333377926421405,299,2,2,2,0.03749406921409477,3.264659977703456,299,2,2,2,0.03749406921409477,3.264659977703456,299
98,146,7,206,0.249854319337507,4.954425863991081,299,2,2,2,2.321004585579723e-06,3.371527313266444,299,2,2,2,2.321004585579723e-06,3.371527313266444,299
99,199,39,233,0.04143020908726572,5.601672240802675,299,2,2,2,0.10493948999418276,3.4494983277591973,299,2,2,2,0.10493948999418276,3.4494983277591973,299
100,76,75,204,0.12372347867470844,5.463344481605351,299,2,2,2,0.01964863860731561,3.816499442586399,299,2,2,2,0.01964863860731561,3.816499442586399,299
