Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
24,4,30,30,0.19350446083072026,5.406243032329989,299,4,30,30,0.19350446083072026,5.406243032329989,299
25,17,48,134,0.2188165965645329,5.769476031215162,299,5,48,58,0.3046968173030973,6.0316833890746935,299
26,5,82,111,0.3523884249828385,5.823589743589744,299,5,82,111,0.3523884249828385,5.823589743589744,299
27,8,87,125,0.006273179123515847,6.034202898550725,299,5,87,125,0.009096454629481734,6.011705685618729,299
28,7,104,199,0.07425705652634519,5.225039018952063,299,4,104,195,0.07410020452500363,5.251259754738015,299
29,30,152,206,0.1126949754011122,5.044526198439242,299,5,152,206,0.14290230187737232,4.785507246376811,299
30,7,104,123,0.05366575135173719,5.006153846153846,299,4,104,123,0.07460831432071272,5.063745819397993,299
31,6,161,187,0.11013186567986182,4.734113712374582,299,4,161,187,0.10969446451525569,4.636989966555184,299
32,37,140,175,0.14470071044484203,5.562051282051282,299,5,140,175,0.3036957544346375,5.621270903010034,299
33,17,76,85,0.013813055726832193,5.0369676700111485,299,5,65,68,0.023497768945284988,4.96463768115942,299
34,5,120,134,0.38899911708237955,5.947558528428094,299,5,120,134,0.38899911708237955,5.947558528428094,299
35,2,58,64,0.05687190045479178,6.792954292084727,299,2,58,64,0.05687190045479178,6.792954292084727,299
36,8,110,119,0.07244945476523276,5.29340022296544,299,5,110,119,0.024729913184732312,5.288606465997771,299
37,4,17,17,0.4187321484698301,5.67257525083612,299,4,17,17,0.4187321484698301,5.67257525083612,299
38,4,191,209,0.029829828809561497,5.695005574136009,299,4,191,209,0.029829828809561497,5.695005574136009,299
39,5,117,133,0.39821765939322196,6.228004459308807,299,5,117,133,0.39821765939322196,6.228004459308807,299
40,23,163,185,0.10923168298892778,5.27901895206243,299,5,163,185,0.06620534910018255,5.358260869565218,299
41,23,138,159,0.0986554635765809,5.48989966555184,299,5,137,156,0.11852018288528712,5.792374581939799,299
42,7,89,204,0.21310340189195254,5.670657748049052,299,5,89,204,0.2892553879243732,5.690501672240803,299
43,10,198,218,0.05712049727965628,5.2901226309921965,299,5,198,218,0.06792198216178824,5.341850613154961,299
44,9,119,141,0.13013846935293302,6.263099219620959,299,5,119,125,0.14372902360421572,6.3931995540691196,299
45,12,180,198,0.002994100849694382,5.82180602006689,299,5,180,198,0.002212505188527891,5.701471571906355,299
46,19,142,174,0.6399211574387471,6.335250836120402,299,5,142,174,0.9313891374565205,6.642341137123746,299
47,7,132,158,0.06205337496888233,5.327045707915273,299,5,130,156,0.0744711470430377,5.339799331103679,299
48,4,149,168,0.2662721152325376,6.520802675585284,299,4,149,168,0.2662721152325376,6.520802675585284,299
49,6,124,144,0.28682014814364953,5.814648829431438,299,4,124,144,0.27846107091576,5.827848383500557,299
50,27,66,208,0.08330319940036783,5.1288963210702345,299,5,93,208,0.03269453116568411,5.336298773690078,299
51,8,158,199,0.19175397147076612,5.7154069119286515,299,5,160,199,0.15815841376910622,5.669186176142698,299
52,16,51,178,0.3555795333739128,5.506176142697882,299,5,53,138,0.4988784186923221,6.328494983277592,299
53,4,184,211,0.06612946434652679,5.169453734671126,299,4,184,211,0.06612946434652679,5.169453734671126,299
54,4,142,186,0.056909679227877256,5.074247491638796,299,4,142,186,0.056909679227877256,5.074247491638796,299
55,4,99,112,0.14780955429520162,5.05752508361204,299,4,99,112,0.14780955429520162,5.05752508361204,299
56,17,131,231,0.07487420890403716,5.378216276477146,299,5,131,231,0.1478915116978644,5.902720178372352,299
57,4,66,74,0.11651091044705225,5.932931995540692,299,4,66,74,0.11651091044705225,5.932931995540692,299
58,13,173,185,0.532617531728279,5.936633221850613,299,5,173,185,0.5212419411922071,6.056209587513935,299
59,10,127,155,0.25940832098680644,6.072107023411371,299,5,127,155,0.37552352828594326,6.076900780379042,299
60,11,38,134,0.20211844392547051,5.941872909698997,299,5,38,134,0.20660201889227825,6.0197101449275365,299
61,5,61,74,0.22909159349117758,5.326622073578595,299,5,61,74,0.22909159349117758,5.326622073578595,299
62,4,160,176,0.20173462863153957,5.994247491638796,299,4,160,176,0.20173462863153957,5.994247491638796,299
63,6,169,197,0.13136117279132203,5.518037904124861,299,5,169,197,0.13577720985727829,5.550702341137124,299
64,13,195,213,0.0063428936109778036,5.489208472686734,299,5,195,213,0.17590052177554782,5.45288740245262,299
65,10,34,36,0.2872080231030043,5.4396432552954295,299,5,34,36,0.32074375185210635,5.392352285395764,299
66,4,116,146,0.02816546292748803,5.7215384615384615,299,4,116,146,0.02816546292748803,5.7215384615384615,299
67,15,94,100,0.2125026282908904,5.924838350055741,299,5,57,58,0.1431336672937819,5.826376811594203,299
68,13,52,102,0.07225196500155302,7.276967670011148,299,5,49,102,0.08249510336044859,6.911661092530657,299
69,4,34,38,0.08531648098086178,5.155629877369008,299,4,34,38,0.08531648098086178,5.155629877369008,299
70,6,46,61,0.04629308312842597,5.795562987736901,299,5,46,61,0.048873392139400285,5.789676700111483,299
71,5,136,150,0.2242370836507792,5.886243032329989,299,5,136,150,0.2242370836507792,5.886243032329989,299
72,26,32,173,0.24847777644575098,5.3589966555183945,299,5,68,163,0.16144058529808214,5.62711259754738,299
73,5,156,177,0.13497730198591248,5.312396878483835,299,5,156,177,0.13497730198591248,5.312396878483835,299
74,4,186,228,0.046492801037664316,5.770702341137124,299,4,186,228,0.046492801037664316,5.770702341137124,299
75,4,113,143,0.06536549081582851,5.306845039018952,299,4,113,143,0.06536549081582851,5.306845039018952,299
76,9,110,214,0.021419122147799518,5.609966555183947,299,5,112,214,0.022931753725798407,5.625507246376811,299
77,7,145,166,0.3065254246261411,5.437146042363434,299,5,145,161,0.3109199665355532,5.464236343366778,299
78,19,25,110,0.4529269496471753,6.0434336677814935,299,5,51,110,0.4231578311305222,6.468026755852843,299
79,4,192,208,0.15818448293266907,5.517257525083612,299,4,192,208,0.15818448293266907,5.517257525083612,299
80,12,202,217,0.2328871625330472,5.1464882943143815,299,5,202,217,0.16472060979027736,5.206064659977703,299
81,2,128,136,0.08312335970152053,5.314113712374582,299,2,128,136,0.08312335970152053,5.314113712374582,299
82,4,128,144,0.05571991010012398,5.232084726867336,299,4,128,144,0.05571991010012398,5.232084726867336,299
83,10,49,51,0.18357287042720993,5.786755852842809,299,5,45,46,0.20929614687437703,5.883678929765886,299
84,15,94,100,0.17532505052800595,5.621382385730212,299,5,45,45,0.16825345335594788,5.457814938684504,299
85,7,32,65,0.06270669950753174,6.402408026755853,299,5,32,65,0.06352469872476219,6.272552954292085,299
86,10,185,226,0.08296180402232481,6.253288740245262,299,5,131,164,0.08024140867390675,6.635897435897436,299
87,6,84,182,0.0280066020918544,6.040423634336678,299,5,84,182,0.02537955539463957,6.027068004459309,299
88,3,171,183,0.11344708218824763,5.638283166109253,299,3,171,183,0.11344708218824763,5.638283166109253,299
89,7,165,195,0.2576105727017034,5.235518394648829,299,5,163,193,0.27786604330769693,5.248539576365664,299
90,9,85,105,0.24605605986500345,6.006265328874025,299,5,85,105,0.2803824476477065,6.176164994425864,299
91,6,125,145,0.5526599053026077,6.457770345596432,299,5,125,145,0.5057508359088131,6.463455964325529,299
92,4,79,136,0.09886415830502684,6.339197324414716,299,4,79,136,0.09886415830502684,6.339197324414716,299
93,6,83,89,0.12000781126649136,5.2903232998885175,299,4,83,89,0.12084311136096233,5.272196209587514,299
94,9,127,170,0.022862618856058232,5.6119955406911926,299,5,127,170,0.14096210421073588,5.433288740245262,299
95,4,121,135,0.13525273917184266,5.470769230769231,299,4,121,135,0.13525273917184266,5.470769230769231,299
96,4,195,224,0.015959245621468457,5.453333333333333,299,4,195,224,0.015959245621468457,5.453333333333333,299
97,5,87,92,0.13392018314549803,5.333377926421405,299,5,87,92,0.13392018314549803,5.333377926421405,299
98,19,23,156,0.249854319337507,4.954425863991081,299,5,23,135,0.16200941986522555,5.072040133779264,299
99,7,94,138,0.04143020908726572,5.601672240802675,299,5,94,135,0.06496111062806709,5.614871794871795,299
100,11,182,207,0.12372347867470844,5.463344481605351,299,5,182,200,0.1241550074499388,5.63520624303233,299
