Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
48,4,149,168,0.2662721152325376,6.520802675585284,299,4,5,10,0.13052571047500194,6.741560758082497,299
49,6,124,144,0.28682014814364953,5.814648829431438,299,6,5,12,0.19635804827442005,4.98396878483835,299
50,27,66,208,0.08330319940036783,5.1288963210702345,299,34,5,199,0.1610703673964421,4.341917502787068,299
51,8,158,199,0.19175397147076612,5.7154069119286515,299,5,5,18,0.12355837300014016,5.369832775919733,299
52,16,51,178,0.3555795333739128,5.506176142697882,299,19,5,125,0.1622933908094769,5.166332218506131,299
53,4,184,211,0.06612946434652679,5.169453734671126,299,4,5,13,0.11300803177721697,4.857591973244147,299
54,4,142,186,0.056909679227877256,5.074247491638796,299,9,5,76,0.1539848873099661,5.370301003344482,299
55,4,99,112,0.14780955429520162,5.05752508361204,299,4,5,14,0.15784437630369808,4.523478260869565,299
56,17,131,231,0.07487420890403716,5.378216276477146,299,18,5,135,0.09268903188676532,4.898149386845039,299
57,4,66,74,0.11651091044705225,5.932931995540692,299,5,5,26,0.16389677286034765,4.644191750278707,299
58,13,173,185,0.532617531728279,5.936633221850613,299,4,5,7,0.3244203260318085,5.246934225195095,299
59,10,127,155,0.25940832098680644,6.072107023411371,299,4,5,12,0.13643747079954616,5.240312151616499,299
60,11,38,134,0.20211844392547051,5.941872909698997,299,16,5,116,0.13246099689649093,5.212352285395764,299
61,5,61,74,0.22909159349117758,5.326622073578595,299,3,5,13,0.35142006211722454,4.6928428093645485,299
62,4,160,176,0.20173462863153957,5.994247491638796,299,3,5,7,0.11449731229558126,5.6872017837235225,299
63,6,169,197,0.13136117279132203,5.518037904124861,299,5,5,17,0.2588640963775364,5.0260646599777035,299
64,13,195,213,0.0063428936109778036,5.489208472686734,299,9,5,90,0.05526549310790623,5.073578595317726,299
65,10,34,36,0.2872080231030043,5.4396432552954295,299,10,5,26,0.031727270536276046,5.251549609810479,299
66,4,116,146,0.02816546292748803,5.7215384615384615,299,12,5,78,0.05422516763404217,5.765797101449276,299
67,15,94,100,0.2125026282908904,5.924838350055741,299,4,5,17,0.30737173428448994,4.638840579710145,299
68,13,52,102,0.07225196500155302,7.276967670011148,299,21,5,95,0.2026526284174025,5.994559643255295,299
69,4,34,38,0.08531648098086178,5.155629877369008,299,2,5,12,0.15989388279060512,4.6867335562987735,299
70,6,46,61,0.04629308312842597,5.795562987736901,299,5,5,19,0.07042781601641211,5.741471571906355,299
71,5,136,150,0.2242370836507792,5.886243032329989,299,3,5,11,0.18065825676347713,5.37257525083612,299
72,26,32,173,0.24847777644575098,5.3589966555183945,299,33,5,148,0.34022140152486025,5.217703455964325,299
73,5,156,177,0.13497730198591248,5.312396878483835,299,9,5,81,0.08632649465470056,4.952441471571906,299
74,4,186,228,0.046492801037664316,5.770702341137124,299,4,5,25,0.2216961337288892,5.146711259754738,299
75,4,113,143,0.06536549081582851,5.306845039018952,299,5,5,15,0.23441423015606377,4.677146042363433,299
76,9,110,214,0.021419122147799518,5.609966555183947,299,17,5,167,0.23472069392375972,4.945284280936455,299
77,7,145,166,0.3065254246261411,5.437146042363434,299,5,5,12,0.2718103818971427,5.628651059085842,299
78,19,25,110,0.4529269496471753,6.0434336677814935,299,19,5,106,0.15365894907484423,5.673154960981048,299
79,4,192,208,0.15818448293266907,5.517257525083612,299,3,5,9,0.26770175904804216,4.563032329988852,299
80,12,202,217,0.2328871625330472,5.1464882943143815,299,6,5,12,0.06943692296217994,4.677435897435897,299
81,2,128,136,0.08312335970152053,5.314113712374582,299,2,5,6,0.1735736286688745,4.541047937569677,299
82,4,128,144,0.05571991010012398,5.232084726867336,299,4,5,14,0.09636553397032398,5.309921962095875,299
83,10,49,51,0.18357287042720993,5.786755852842809,299,2,5,7,0.09769626802540413,5.185819397993311,299
84,15,94,100,0.17532505052800595,5.621382385730212,299,3,5,18,0.27374750604945963,4.809453734671126,299
85,7,32,65,0.06270669950753174,6.402408026755853,299,7,5,33,0.28662473970850255,5.8072463768115945,299
86,10,185,226,0.08296180402232481,6.253288740245262,299,24,5,171,0.2872198710518574,5.4513489409141584,299
87,6,84,182,0.0280066020918544,6.040423634336678,299,11,5,65,0.09218741748946051,6.110144927536232,299
88,3,171,183,0.11344708218824763,5.638283166109253,299,2,5,12,0.5391438482447599,5.757904124860646,299
89,7,165,195,0.2576105727017034,5.235518394648829,299,22,5,173,0.2880261342659838,4.630189520624303,299
90,9,85,105,0.24605605986500345,6.006265328874025,299,5,5,18,0.24982333697690196,5.591661092530658,299
91,6,125,145,0.5526599053026077,6.457770345596432,299,5,5,10,0.2871760375817336,5.676989966555184,299
92,4,79,136,0.09886415830502684,6.339197324414716,299,3,5,62,0.2824690276578232,6.736164994425864,299
93,6,83,89,0.12000781126649136,5.2903232998885175,299,4,5,10,0.08827915559328653,5.672463768115942,299
94,9,127,170,0.022862618856058232,5.6119955406911926,299,13,5,33,0.1673503235198479,4.971594202898551,299
95,4,121,135,0.13525273917184266,5.470769230769231,299,3,5,10,0.12043494913873797,5.607558528428093,299
96,4,195,224,0.015959245621468457,5.453333333333333,299,22,5,215,0.09926553261091628,4.832240802675585,299
97,5,87,92,0.13392018314549803,5.333377926421405,299,4,5,6,0.09761407929052725,4.7613377926421405,299
98,19,23,156,0.249854319337507,4.954425863991081,299,27,5,156,0.2195531622123731,4.306309921962096,299
99,7,94,138,0.04143020908726572,5.601672240802675,299,7,5,26,0.1211387802053914,5.713534002229655,299
100,11,182,207,0.12372347867470844,5.463344481605351,299,6,5,15,0.1964765074297684,4.722787068004459,299
