Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
58,40,4,57,0.532617531728279,5.936633221850613,299,40,1,54,0.4942381464048302,5.989096989966555,299
59,52,4,87,0.25940832098680644,6.072107023411371,299,52,1,66,0.33881217088288007,6.225172798216277,299
60,30,6,65,0.20211844392547051,5.941872909698997,299,30,1,65,0.2402349919940826,5.837012263099219,299
61,63,4,96,0.22909159349117758,5.326622073578595,299,63,1,96,0.18230392504961723,5.319375696767001,299
62,41,4,54,0.20173462863153957,5.994247491638796,299,43,1,53,0.21082371116208487,5.987670011148272,299
63,36,9,111,0.13136117279132203,5.518037904124861,299,36,1,111,0.3093485670518571,5.821962095875139,299
64,32,3,36,0.0063428936109778036,5.489208472686734,299,32,1,36,0.0019384359666326412,5.463255295429208,299
65,66,5,79,0.2872080231030043,5.4396432552954295,299,67,1,73,0.011571573588220743,5.455295429208473,299
66,6,10,37,0.02816546292748803,5.7215384615384615,299,6,1,27,0.02263011661568466,5.771750278706801,299
67,53,10,115,0.2125026282908904,5.924838350055741,299,54,1,115,0.13022880702684445,5.960245261984393,299
68,24,6,31,0.07225196500155302,7.276967670011148,299,24,1,31,0.15881442620582964,6.763433667781494,299
69,14,5,15,0.08531648098086178,5.155629877369008,299,14,1,15,0.16115806029173352,5.109297658862876,299
70,36,6,49,0.04629308312842597,5.795562987736901,299,37,1,49,0.024442940635082847,5.653801560758082,299
71,9,3,13,0.2242370836507792,5.886243032329989,299,8,1,11,0.04489292094239331,5.832486064659978,299
72,92,2,118,0.24847777644575098,5.3589966555183945,299,93,1,118,0.31806174818808974,5.332240802675585,299
73,22,5,34,0.13497730198591248,5.312396878483835,299,24,1,34,0.01587047642263152,5.234002229654403,299
74,17,16,100,0.046492801037664316,5.770702341137124,299,31,1,96,0.011352823744811575,5.9741583054626535,299
75,19,5,36,0.06536549081582851,5.306845039018952,299,19,1,35,0.07795299031380244,5.27422519509476,299
76,54,5,104,0.021419122147799518,5.609966555183947,299,57,1,100,0.23845718768093693,5.69123745819398,299
77,71,34,131,0.3065254246261411,5.437146042363434,299,86,1,130,0.10227038839826218,5.445930880713489,299
78,43,2,63,0.4529269496471753,6.0434336677814935,299,43,1,63,0.28587800807534947,6.044370122630992,299
79,17,19,82,0.15818448293266907,5.517257525083612,299,10,1,41,0.1358064677261589,5.72314381270903,299
80,29,13,72,0.2328871625330472,5.1464882943143815,299,40,1,69,0.05839540939165677,5.2215161649944255,299
81,64,5,112,0.08312335970152053,5.314113712374582,299,68,1,111,0.06142625546443623,5.212107023411371,299
82,15,6,16,0.05571991010012398,5.232084726867336,299,11,1,12,0.0628125046529597,5.1351393534002225,299
83,29,14,37,0.18357287042720993,5.786755852842809,299,23,1,28,0.08275472979149255,5.599955406911929,299
84,66,3,93,0.17532505052800595,5.621382385730212,299,68,1,91,0.09817801845183269,5.583879598662207,299
85,20,7,25,0.06270669950753174,6.402408026755853,299,20,1,25,0.17635490030297907,6.418952062430323,299
86,22,4,35,0.08296180402232481,6.253288740245262,299,22,1,27,0.04635283027516336,6.326688963210702,299
87,31,13,53,0.0280066020918544,6.040423634336678,299,31,1,46,0.11266168954819941,6.033600891861761,299
88,14,5,21,0.11344708218824763,5.638283166109253,299,9,1,11,0.3868239113299916,5.661828316610925,299
89,11,7,29,0.2576105727017034,5.235518394648829,299,11,1,14,0.2548572846905006,5.049944258639911,299
90,42,7,118,0.24605605986500345,6.006265328874025,299,53,1,118,0.29516342841107057,5.879108138238573,299
91,27,14,78,0.5526599053026077,6.457770345596432,299,15,1,27,0.7105265798272318,7.013422519509476,299
92,8,5,31,0.09886415830502684,6.339197324414716,299,9,1,22,0.34439877606493274,6.440579710144927,299
93,11,4,12,0.12000781126649136,5.2903232998885175,299,11,1,12,0.1451196716021605,5.27041248606466,299
94,21,7,41,0.022862618856058232,5.6119955406911926,299,22,1,41,0.07528333262300248,5.431215161649944,299
95,25,13,69,0.13525273917184266,5.470769230769231,299,20,1,64,0.15953151504412277,5.517658862876254,299
96,13,12,24,0.015959245621468457,5.453333333333333,299,13,1,17,0.04783162618262971,5.3249498327759195,299
97,50,12,97,0.13392018314549803,5.333377926421405,299,64,1,96,0.24100119822263788,5.342965440356744,299
98,66,6,120,0.249854319337507,4.954425863991081,299,69,1,113,0.1712060316651023,4.867023411371237,299
99,86,12,121,0.04143020908726572,5.601672240802675,299,90,1,116,0.03951174160139029,5.68216276477146,299
100,44,16,64,0.12372347867470844,5.463344481605351,299,33,1,34,0.05849924618528149,5.367603121516165,299
