Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Nb_mcn_A,Nb_mcn_B,Nb_mcn_AB,Nb_dd_pval,Nb_aspl,Nb_enum
20,6,5,17,0.009012823674503652,5.416967670011148,299,6,1,11,0.00528739358350559,5.35799331103679,299
21,9,4,13,0.1721437726505739,5.996365663322185,299,9,1,13,0.1805747074102131,5.9397101449275365,299
22,12,12,26,0.16179237374423328,6.19139353400223,299,12,1,18,0.28733517659662433,5.699197324414715,299
23,4,21,46,0.15521336365338528,5.897369007803791,299,7,1,26,0.21671307425723907,6.218483835005574,299
24,4,5,10,0.19350446083072026,5.406243032329989,299,3,1,4,0.18419175920488462,5.41041248606466,299
25,17,3,27,0.2188165965645329,5.769476031215162,299,17,1,26,0.1430918451139069,5.731125975473802,299
26,5,11,31,0.3523884249828385,5.823589743589744,299,5,1,14,0.3041403824424447,5.769676700111483,299
27,8,12,43,0.006273179123515847,6.034202898550725,299,13,1,42,0.01249182903830293,6.004147157190635,299
28,7,17,59,0.07425705652634519,5.225039018952063,299,7,1,49,0.01508823757278386,5.4395540691192865,299
29,30,18,66,0.1126949754011122,5.044526198439242,299,34,1,66,0.051455788726390714,5.18247491638796,299
30,7,8,12,0.05366575135173719,5.006153846153846,299,7,1,10,0.03299600559309399,5.056900780379041,299
31,6,4,11,0.11013186567986182,4.734113712374582,299,6,1,10,0.1927579590356383,4.747045707915273,299
32,37,19,60,0.14470071044484203,5.562051282051282,299,33,1,51,0.10120763997745127,5.632486064659978,299
33,17,10,26,0.013813055726832193,5.0369676700111485,299,14,1,16,0.04114304335600271,4.943656633221851,299
34,5,3,10,0.38899911708237955,5.947558528428094,299,5,1,8,0.293520012809266,5.923121516164994,299
35,2,5,8,0.05687190045479178,6.792954292084727,299,2,1,8,0.046048638503612176,6.789676700111483,299
36,8,6,13,0.07244945476523276,5.29340022296544,299,8,1,9,0.07212584011740249,5.214715719063546,299
37,4,3,6,0.4187321484698301,5.67257525083612,299,3,1,5,0.3499389689839604,5.685908584169454,299
38,4,13,22,0.029829828809561497,5.695005574136009,299,4,1,8,0.010729777658848375,5.699665551839465,299
39,5,6,15,0.39821765939322196,6.228004459308807,299,5,1,13,0.36249008420664,6.241404682274247,299
40,23,5,41,0.10923168298892778,5.27901895206243,299,23,1,41,0.0820754781886493,5.190144927536232,299
41,23,5,40,0.0986554635765809,5.48989966555184,299,19,1,35,0.14018601066009,5.548026755852843,299
42,7,5,14,0.21310340189195254,5.670657748049052,299,7,1,13,0.05574779804727773,5.703634336677815,299
43,10,22,39,0.05712049727965628,5.2901226309921965,299,10,1,16,0.05648626502076478,5.241739130434783,299
44,9,5,13,0.13013846935293302,6.263099219620959,299,9,1,13,0.08708633024862773,6.13010033444816,299
45,12,17,54,0.002994100849694382,5.82180602006689,299,12,1,25,0.022309438198066047,5.5720624303232995,299
46,19,11,30,0.6399211574387471,6.335250836120402,299,20,1,30,0.3569033589293652,6.25819397993311,299
47,7,8,17,0.06205337496888233,5.327045707915273,299,7,1,16,0.016486227307908306,5.234626532887402,299
48,4,8,15,0.2662721152325376,6.520802675585284,299,5,1,15,0.11346290943910398,6.689921962095875,299
49,6,10,23,0.28682014814364953,5.814648829431438,299,6,1,14,0.1784927567633765,5.502363433667782,299
50,27,5,55,0.08330319940036783,5.1288963210702345,299,27,1,55,0.13852908197072647,5.1237012263099215,299
51,8,11,41,0.19175397147076612,5.7154069119286515,299,8,1,22,0.10976720766438423,6.18164994425864,299
52,16,5,36,0.3555795333739128,5.506176142697882,299,20,1,36,0.19190010296920035,5.444726867335563,299
53,4,37,84,0.06612946434652679,5.169453734671126,299,5,1,27,0.0148065063125332,5.544370122630992,299
54,4,10,22,0.056909679227877256,5.074247491638796,299,4,1,19,0.021418106772639604,5.161560758082497,299
55,4,4,10,0.14780955429520162,5.05752508361204,299,4,1,5,0.2004093419606784,5.132753623188406,299
56,17,3,30,0.07487420890403716,5.378216276477146,299,17,1,30,0.0983159847615259,5.3533779264214045,299
57,4,7,14,0.11651091044705225,5.932931995540692,299,4,1,7,0.07712075619279941,5.742943143812709,299
58,13,4,23,0.532617531728279,5.936633221850613,299,13,1,21,0.4942381464048302,5.989096989966555,299
59,10,4,32,0.25940832098680644,6.072107023411371,299,10,1,17,0.33881217088288007,6.225172798216277,299
60,11,6,26,0.20211844392547051,5.941872909698997,299,11,1,24,0.2402349919940826,5.837012263099219,299
61,5,4,14,0.22909159349117758,5.326622073578595,299,5,1,14,0.18230392504961723,5.319375696767001,299
62,4,4,8,0.20173462863153957,5.994247491638796,299,4,1,8,0.21082371116208487,5.987670011148272,299
63,6,9,24,0.13136117279132203,5.518037904124861,299,5,1,13,0.3093485670518571,5.821962095875139,299
64,13,3,21,0.0063428936109778036,5.489208472686734,299,13,1,21,0.0019384359666326412,5.463255295429208,299
65,10,5,14,0.2872080231030043,5.4396432552954295,299,10,1,14,0.011571573588220743,5.455295429208473,299
66,4,10,23,0.02816546292748803,5.7215384615384615,299,4,1,14,0.02263011661568466,5.771750278706801,299
67,15,10,31,0.2125026282908904,5.924838350055741,299,16,1,30,0.13022880702684445,5.960245261984393,299
68,13,6,19,0.07225196500155302,7.276967670011148,299,13,1,19,0.15881442620582964,6.763433667781494,299
69,4,5,10,0.08531648098086178,5.155629877369008,299,4,1,10,0.16115806029173352,5.109297658862876,299
70,6,6,11,0.04629308312842597,5.795562987736901,299,6,1,11,0.024442940635082847,5.653801560758082,299
71,5,3,8,0.2242370836507792,5.886243032329989,299,5,1,7,0.04489292094239331,5.832486064659978,299
72,26,2,44,0.24847777644575098,5.3589966555183945,299,29,1,44,0.31806174818808974,5.332240802675585,299
73,5,5,13,0.13497730198591248,5.312396878483835,299,6,1,13,0.01587047642263152,5.234002229654403,299
74,4,16,49,0.046492801037664316,5.770702341137124,299,5,1,28,0.011352823744811575,5.9741583054626535,299
75,4,5,8,0.06536549081582851,5.306845039018952,299,4,1,7,0.07795299031380244,5.27422519509476,299
76,9,5,19,0.021419122147799518,5.609966555183947,299,9,1,18,0.23845718768093693,5.69123745819398,299
77,7,34,58,0.3065254246261411,5.437146042363434,299,13,1,43,0.10227038839826218,5.445930880713489,299
78,19,2,40,0.4529269496471753,6.0434336677814935,299,19,1,39,0.28587800807534947,6.044370122630992,299
79,4,19,48,0.15818448293266907,5.517257525083612,299,3,1,15,0.1358064677261589,5.72314381270903,299
80,12,13,37,0.2328871625330472,5.1464882943143815,299,14,1,34,0.05839540939165677,5.2215161649944255,299
81,2,5,8,0.08312335970152053,5.314113712374582,299,2,1,3,0.06142625546443623,5.212107023411371,299
82,4,6,12,0.05571991010012398,5.232084726867336,299,4,1,7,0.0628125046529597,5.1351393534002225,299
83,10,14,20,0.18357287042720993,5.786755852842809,299,8,1,13,0.08275472979149255,5.599955406911929,299
84,15,3,28,0.17532505052800595,5.621382385730212,299,15,1,27,0.09817801845183269,5.583879598662207,299
85,7,7,12,0.06270669950753174,6.402408026755853,299,7,1,9,0.17635490030297907,6.418952062430323,299
86,10,4,24,0.08296180402232481,6.253288740245262,299,10,1,17,0.04635283027516336,6.326688963210702,299
87,6,13,36,0.0280066020918544,6.040423634336678,299,6,1,16,0.11266168954819941,6.033600891861761,299
88,3,5,8,0.11344708218824763,5.638283166109253,299,3,1,8,0.3868239113299916,5.661828316610925,299
89,7,7,19,0.2576105727017034,5.235518394648829,299,7,1,9,0.2548572846905006,5.049944258639911,299
90,9,7,37,0.24605605986500345,6.006265328874025,299,9,1,36,0.29516342841107057,5.879108138238573,299
91,6,14,35,0.5526599053026077,6.457770345596432,299,5,1,8,0.7105265798272318,7.013422519509476,299
92,4,5,20,0.09886415830502684,6.339197324414716,299,4,1,13,0.34439877606493274,6.440579710144927,299
93,6,4,10,0.12000781126649136,5.2903232998885175,299,6,1,8,0.1451196716021605,5.27041248606466,299
94,9,7,22,0.022862618856058232,5.6119955406911926,299,9,1,22,0.07528333262300248,5.431215161649944,299
95,4,13,26,0.13525273917184266,5.470769230769231,299,4,1,9,0.15953151504412277,5.517658862876254,299
96,4,12,18,0.015959245621468457,5.453333333333333,299,4,1,11,0.04783162618262971,5.3249498327759195,299
97,5,12,33,0.13392018314549803,5.333377926421405,299,5,1,16,0.24100119822263788,5.342965440356744,299
98,19,6,51,0.249854319337507,4.954425863991081,299,20,1,48,0.1712060316651023,4.867023411371237,299
99,7,12,49,0.04143020908726572,5.601672240802675,299,7,1,18,0.03951174160139029,5.68216276477146,299
100,11,16,32,0.12372347867470844,5.463344481605351,299,7,1,10,0.05849924618528149,5.367603121516165,299
