Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
41,134,37,196,0.0986554635765809,5.48989966555184,299,3,20,34,0.2051609530481594,4.436209587513935,299
42,71,9,98,0.21310340189195254,5.670657748049052,299,3,9,22,0.21755896167701216,4.442653288740245,299
43,130,31,177,0.05712049727965628,5.2901226309921965,299,3,64,177,0.0964745393537302,4.891103678929766,299
44,163,55,197,0.13013846935293302,6.263099219620959,299,3,13,33,0.11872440809690304,5.7556075808249725,299
45,65,37,235,0.002994100849694382,5.82180602006689,299,3,86,228,0.09448934457406212,4.280624303232999,299
46,138,41,176,0.6399211574387471,6.335250836120402,299,3,17,55,0.11995410449161845,6.735585284280936,299
47,67,43,229,0.06205337496888233,5.327045707915273,299,3,87,220,0.23132902653051646,4.119085841694537,299
48,107,72,197,0.2662721152325376,6.520802675585284,299,3,22,37,0.03420100497155984,7.3074693422519506,299
49,65,69,165,0.28682014814364953,5.814648829431438,299,3,72,165,0.045112839465719694,5.293734671125976,299
50,170,21,217,0.08330319940036783,5.1288963210702345,299,3,84,201,0.13880119391927997,4.306153846153846,299
51,189,54,239,0.19175397147076612,5.7154069119286515,299,3,52,165,0.09761341261609033,4.811371237458194,299
52,103,10,178,0.3555795333739128,5.506176142697882,299,3,33,170,0.1153222848607638,5.041516164994426,299
53,24,77,241,0.06612946434652679,5.169453734671126,299,3,84,229,0.1256233470452194,4.452998885172798,299
54,31,29,91,0.056909679227877256,5.074247491638796,299,3,31,85,0.07629837207373709,4.189498327759197,299
55,48,60,236,0.14780955429520162,5.05752508361204,299,3,95,218,0.15941630722366118,4.136120401337792,299
56,201,31,240,0.07487420890403716,5.378216276477146,299,3,14,27,0.2002753086249197,4.029096989966555,299
57,34,13,42,0.11651091044705225,5.932931995540692,299,3,10,38,0.10008431515043523,4.879620958751394,299
58,110,13,169,0.532617531728279,5.936633221850613,299,3,52,162,0.16433342907003445,5.160847268673356,299
59,112,66,204,0.25940832098680644,6.072107023411371,299,3,81,186,0.12225553445013351,5.415986622073579,299
60,112,9,204,0.20211844392547051,5.941872909698997,299,3,29,196,0.14507997557532795,5.62278706800446,299
61,164,24,230,0.22909159349117758,5.326622073578595,299,3,15,29,0.2111343006327957,4.327870680044593,299
62,59,59,201,0.20173462863153957,5.994247491638796,299,3,84,201,0.21003109119909424,4.5948717948717945,299
63,85,35,224,0.13136117279132203,5.518037904124861,299,3,90,212,0.16538104068800907,5.151661092530658,299
64,41,27,162,0.0063428936109778036,5.489208472686734,299,3,68,162,0.10012977057922173,4.907313266443701,299
65,193,14,235,0.2872080231030043,5.4396432552954295,299,3,59,205,0.12125199202383918,4.60726867335563,299
66,34,48,168,0.02816546292748803,5.7215384615384615,299,3,60,167,0.009077611478231468,4.960334448160535,299
67,88,42,226,0.2125026282908904,5.924838350055741,299,3,42,201,0.06199806466262252,5.483232998885173,299
68,47,37,151,0.07225196500155302,7.276967670011148,299,3,32,121,0.03326601725590112,5.77123745819398,299
69,145,12,233,0.08531648098086178,5.155629877369008,299,3,73,233,0.05765670663552055,4.323567447045708,299
70,76,25,95,0.04629308312842597,5.795562987736901,299,3,7,15,0.16071372201567902,4.411683389074693,299
71,68,36,180,0.2242370836507792,5.886243032329989,299,3,67,165,0.10649777409252728,5.378283166109253,299
72,178,13,204,0.24847777644575098,5.3589966555183945,299,3,11,17,0.22261517583372248,4.5376365663322185,299
73,49,21,233,0.13497730198591248,5.312396878483835,299,3,55,231,0.1365563576116269,4.684615384615385,299
74,77,57,221,0.046492801037664316,5.770702341137124,299,3,67,153,0.07205019831901717,5.165997770345596,299
75,57,29,74,0.06536549081582851,5.306845039018952,299,3,37,73,0.09728626349958523,4.796722408026755,299
76,147,63,217,0.021419122147799518,5.609966555183947,299,3,51,138,0.0111346093518969,5.306265328874025,299
77,152,83,254,0.3065254246261411,5.437146042363434,299,3,98,244,0.10141237419198391,4.075585284280937,299
78,128,14,203,0.4529269496471753,6.0434336677814935,299,3,61,191,0.077515452242064,4.9681382385730215,299
79,34,84,223,0.15818448293266907,5.517257525083612,299,3,83,207,0.06062289544653506,5.158617614269788,299
80,123,102,251,0.2328871625330472,5.1464882943143815,299,3,102,231,0.08975126450703699,4.7038795986622075,299
81,163,11,218,0.08312335970152053,5.314113712374582,299,3,9,14,0.11367244448584729,4.251215161649944,299
82,125,64,233,0.05571991010012398,5.232084726867336,299,3,84,223,0.06954255054876621,4.981226309921962,299
83,52,25,68,0.18357287042720993,5.786755852842809,299,3,10,22,0.1861024277345772,4.634336677814939,299
84,172,20,212,0.17532505052800595,5.621382385730212,299,3,70,207,0.2806487465689431,4.334983277591974,299
85,148,23,242,0.06270669950753174,6.402408026755853,299,3,48,237,0.08535233813595303,4.891460423634337,299
86,153,26,204,0.08296180402232481,6.253288740245262,299,3,19,37,0.1777076156963816,5.9509476031215165,299
87,62,39,222,0.0280066020918544,6.040423634336678,299,3,70,175,0.02420235689501301,5.51010033444816,299
88,54,24,67,0.11344708218824763,5.638283166109253,299,3,6,12,0.265585952003632,4.2668227424749166,299
89,17,14,41,0.2576105727017034,5.235518394648829,299,3,6,12,0.29345175144292934,4.872285395763656,299
90,53,13,193,0.24605605986500345,6.006265328874025,299,3,34,147,0.20446995692520487,5.489632107023412,299
91,123,58,225,0.5526599053026077,6.457770345596432,299,3,90,198,0.16158710699003742,5.846086956521739,299
92,67,30,163,0.09886415830502684,6.339197324414716,299,3,29,131,0.08031679386961915,5.806778149386845,299
93,77,8,116,0.12000781126649136,5.2903232998885175,299,3,9,20,0.017568068302104486,5.322653288740245,299
94,96,72,213,0.022862618856058232,5.6119955406911926,299,3,91,208,0.11487044352436959,4.453021181716834,299
95,148,59,230,0.13525273917184266,5.470769230769231,299,3,72,197,0.09007539242256138,4.881360089186176,299
96,52,16,61,0.015959245621468457,5.453333333333333,299,3,17,29,0.06397824403100982,4.413355629877369,299
97,117,44,154,0.13392018314549803,5.333377926421405,299,3,13,21,0.07863499818048318,4.2440356744704575,299
98,146,7,206,0.249854319337507,4.954425863991081,299,3,5,45,0.17997864386981144,4.4339799331103675,299
99,199,39,233,0.04143020908726572,5.601672240802675,299,3,5,10,0.08175103418010048,3.9179264214046823,299
100,76,75,204,0.12372347867470844,5.463344481605351,299,3,80,189,0.2186880849003986,4.955228539576366,299
