Case,N_mcn_A,N_mcn_B,N_mcn_AB,N_dd_pval,N_aspl,N_enum,Na_mcn_A,Na_mcn_B,Na_mcn_AB,Na_dd_pval,Na_aspl,Na_enum
32,178,140,253,0.14470071044484203,5.562051282051282,299,2,78,129,0.007511808963302136,4.722541806020067,299
33,154,76,263,0.013813055726832193,5.0369676700111485,299,2,150,261,0.10526445032896059,3.885752508361204,299
34,132,120,259,0.38899911708237955,5.947558528428094,299,2,157,248,0.05264024376121007,4.9120624303233,299
35,34,58,84,0.05687190045479178,6.792954292084727,299,2,38,52,0.010281932538842464,6.12479375696767,299
36,145,110,247,0.07244945476523276,5.29340022296544,299,2,33,46,0.11623344960253416,4.626622073578595,299
37,93,17,150,0.4187321484698301,5.67257525083612,299,2,9,18,0.12457565660997288,4.941003344481605,299
38,117,191,273,0.029829828809561497,5.695005574136009,299,2,204,272,0.04084545948760958,4.372976588628762,299
39,172,117,269,0.39821765939322196,6.228004459308807,299,2,156,259,0.16283577592836107,5.133534002229655,299
40,192,163,263,0.10923168298892778,5.27901895206243,299,2,28,36,0.1185125007329384,4.276298773690078,299
41,134,138,274,0.0986554635765809,5.48989966555184,299,2,172,251,0.07927958015962001,4.282408026755853,299
42,71,89,261,0.21310340189195254,5.670657748049052,299,2,148,232,0.08016111601990851,4.234358974358974,299
43,130,198,261,0.05712049727965628,5.2901226309921965,299,2,200,259,0.08820631548521411,4.764548494983278,299
44,163,119,235,0.13013846935293302,6.263099219620959,299,2,52,97,0.02329089944148202,5.462006688963211,299
45,65,180,276,0.002994100849694382,5.82180602006689,299,2,203,276,0.06784015354920804,4.081672240802676,299
46,138,142,225,0.6399211574387471,6.335250836120402,299,2,125,164,0.0993573938409295,6.565061315496098,299
47,67,132,257,0.06205337496888233,5.327045707915273,299,2,159,248,0.10663015048384465,3.9300780379041247,299
48,107,149,233,0.2662721152325376,6.520802675585284,299,2,37,47,0.05767683351889073,7.137814938684504,299
49,65,124,183,0.28682014814364953,5.814648829431438,299,2,125,182,0.019375414465894712,5.097904124860647,299
50,170,66,251,0.08330319940036783,5.1288963210702345,299,2,156,244,0.10360522937482602,4.081025641025641,299
51,189,158,266,0.19175397147076612,5.7154069119286515,299,2,183,257,0.028229221443691135,4.6465997770345595,299
52,103,51,219,0.3555795333739128,5.506176142697882,299,2,110,215,0.07325170702726552,4.9048383500557415,299
53,24,184,267,0.06612946434652679,5.169453734671126,299,2,194,261,0.04936803314267423,4.2956744704570795,299
54,31,142,248,0.056909679227877256,5.074247491638796,299,2,175,248,0.0215664505438551,3.917212931995541,299
55,48,99,263,0.14780955429520162,5.05752508361204,299,2,153,249,0.04059587125020766,3.986800445930881,299
56,201,131,276,0.07487420890403716,5.378216276477146,299,2,210,276,0.09267591280937792,3.8488071348940913,299
57,34,66,97,0.11651091044705225,5.932931995540692,299,2,72,97,0.038603001570271925,4.63933110367893,299
58,110,173,265,0.532617531728279,5.936633221850613,299,2,185,244,0.14257996304318524,4.93701226309922,299
59,112,127,224,0.25940832098680644,6.072107023411371,299,2,146,207,0.039579978564967117,5.027402452619844,299
60,112,38,257,0.20211844392547051,5.941872909698997,299,2,80,243,0.1383530426237279,5.510323299888517,299
61,164,61,259,0.22909159349117758,5.326622073578595,299,2,23,33,0.04587842140480819,4.115451505016722,299
62,59,160,268,0.20173462863153957,5.994247491638796,299,2,189,266,0.10504940696727642,4.324593088071349,299
63,85,169,243,0.13136117279132203,5.518037904124861,299,2,172,235,0.19355851941990576,5.025484949832776,299
64,41,195,249,0.0063428936109778036,5.489208472686734,299,2,199,249,0.10211439413586446,4.763612040133779,299
65,193,34,262,0.2872080231030043,5.4396432552954295,299,2,148,251,0.06572909722243266,4.343678929765886,299
66,34,116,182,0.02816546292748803,5.7215384615384615,299,2,120,182,0.00193841481525114,4.74742474916388,299
67,88,94,258,0.2125026282908904,5.924838350055741,299,2,120,230,0.38898000508581976,5.318238573021182,299
68,47,52,239,0.07225196500155302,7.276967670011148,299,2,111,231,0.006739431513281365,5.578238573021181,299
69,145,34,253,0.08531648098086178,5.155629877369008,299,2,139,253,0.08440281343630814,4.066889632107023,299
70,76,46,104,0.04629308312842597,5.795562987736901,299,2,42,64,0.08011219085605628,4.199977703455964,299
71,68,136,199,0.2242370836507792,5.886243032329989,299,2,143,197,0.12997758359152758,5.1810033444816055,299
72,178,32,221,0.24847777644575098,5.3589966555183945,299,2,15,21,0.07142280713497912,4.289877369007804,299
73,49,156,266,0.13497730198591248,5.312396878483835,299,2,183,263,0.07189047813231828,4.518528428093646,299
74,77,186,260,0.046492801037664316,5.770702341137124,299,2,137,177,0.04830597111979027,5.055317725752508,299
75,57,113,272,0.06536549081582851,5.306845039018952,299,2,157,272,0.04279918368324742,4.692597547380156,299
76,147,110,273,0.021419122147799518,5.609966555183947,299,2,85,231,0.002652678377984614,5.15701226309922,299
77,152,145,273,0.3065254246261411,5.437146042363434,299,2,173,267,0.13760806434392608,3.8098104793756966,299
78,128,25,232,0.4529269496471753,6.0434336677814935,299,2,133,232,0.18401964970499263,4.8531326644370125,299
79,34,192,252,0.15818448293266907,5.517257525083612,299,2,177,233,0.0468369815451413,5.0435674470457075,299
80,123,202,281,0.2328871625330472,5.1464882943143815,299,2,213,267,0.02977145504725676,4.5086287625418064,299
81,163,128,235,0.08312335970152053,5.314113712374582,299,2,15,17,0.18259589254970665,4.124704570791527,299
82,125,128,246,0.05571991010012398,5.232084726867336,299,2,159,236,0.07993955423309423,4.837168338907469,299
83,52,49,104,0.18357287042720993,5.786755852842809,299,2,20,30,0.15404820684719772,4.415117056856188,299
84,172,94,258,0.17532505052800595,5.621382385730212,299,2,163,256,0.09564380016219207,4.075808249721293,299
85,148,32,267,0.06270669950753174,6.402408026755853,299,2,86,262,0.005710323392482674,4.668316610925307,299
86,153,185,266,0.08296180402232481,6.253288740245262,299,2,41,52,0.1946945573680604,5.791103678929766,299
87,62,84,261,0.0280066020918544,6.040423634336678,299,2,137,211,0.01215687471120421,5.307134894091416,299
88,54,171,246,0.11344708218824763,5.638283166109253,299,2,159,217,0.07753917711958569,4.026488294314381,299
89,17,165,226,0.2576105727017034,5.235518394648829,299,2,164,215,0.21010248698473477,4.65917502787068,299
90,53,85,228,0.24605605986500345,6.006265328874025,299,2,113,215,0.11783622056409652,5.3364102564102565,299
91,123,125,251,0.5526599053026077,6.457770345596432,299,2,173,232,0.0827823185177257,5.646309921962096,299
92,67,79,185,0.09886415830502684,6.339197324414716,299,2,68,151,0.08678287573685003,5.687982162764771,299
93,77,83,135,0.12000781126649136,5.2903232998885175,299,2,38,46,0.3544894461043878,5.121895206243033,299
94,96,127,248,0.022862618856058232,5.6119955406911926,299,2,163,246,0.08209761818102572,4.325261984392419,299
95,148,121,255,0.13525273917184266,5.470769230769231,299,2,140,213,0.06854210415884168,4.7271125975473804,299
96,52,195,276,0.015959245621468457,5.453333333333333,299,2,206,273,0.048665974229238164,4.2385730211817165,299
97,117,87,163,0.13392018314549803,5.333377926421405,299,2,18,20,0.07257328673325401,4.018639910813824,299
98,146,23,238,0.249854319337507,4.954425863991081,299,2,136,234,0.10890552800375757,4.283166109253066,299
99,199,94,263,0.04143020908726572,5.601672240802675,299,2,11,14,0.1235965759013932,3.7231884057971016,299
100,76,182,270,0.12372347867470844,5.463344481605351,299,2,189,261,0.1254548544711093,4.807736900780379,299
